;Product;Cluster;Centroid
146;3251310000000;25;('3280308005605',)
147;3251330000000;45;('3339315049003',)
148;3251331000000;13;('3280276015600',)
149;3251336000000;51;('3289564767108',)
150;3251340000000;8;('32D0000009001',)
151;3251346000000;38;('3330141000000',)
152;3251347000000;16;('3251684000000',)
153;3251348000000;49;('3250948000000',)
154;3251349000000;25;('3280308005605',)
155;3251353000000;45;('3339315049003',)
156;3251517020000;39;('3330034000000',)
157;3251529030000;46;('3330082002603',)
158;3251605000000;31;('3280334006008',)
159;3251674010000;5;('3290018000000',)
160;3251677010000;6;('3290022000000',)
161;3251679020000;14;('3251679020000',)
162;3251684000000;16;('3251684000000',)
163;3251692020000;41;('3320075000000',)
164;3251701030000;23;('3339315600203',)
165;3251725010000;18;('3250607000000',)
166;3251735020000;13;('3280276015600',)
167;3251736050000;14;('3251679020000',)
168;3251919000000;50;('3280186000000',)
169;3252290020000;3;('3250003060000',)
170;3252591020000;6;('3290022000000',)
171;3252661020000;6;('3290022000000',)
172;3252681000000;20;('3252681000000',)
173;3252694000000;7;('3330092008003',)
174;3252975000000;37;('3283300000000',)
175;3252976000000;6;('3290022000000',)
176;3252985000000;6;('3290022000000',)
177;3252986000000;6;('3290022000000',)
178;3252987000000;6;('3290022000000',)
179;3252988000000;6;('3290022000000',)
180;3252989000000;45;('3339315049003',)
181;3252990000000;6;('3290022000000',)
182;3252991000000;9;('3250300089000',)
183;3252992000000;3;('3250003060000',)
184;3252993000000;6;('3290022000000',)
185;3252994000000;3;('3250003060000',)
186;3252995000000;6;('3290022000000',)
187;3252996000000;46;('3330082002603',)
188;3252997000000;6;('3290022000000',)
189;3252998000000;6;('3290022000000',)
190;3253019040000;27;('3339315603603',)
191;3253022010000;20;('3252681000000',)
192;3253058010000;41;('3320075000000',)
193;3253100010000;45;('3339315049003',)
194;3253106000000;35;('3253877009000',)
195;3253121010000;48;('3320162000000',)
196;3253148020000;6;('3290022000000',)
197;3253161020000;6;('3290022000000',)
198;3253163000000;34;('3320047000000',)
199;3253175000000;6;('3290022000000',)
200;3253295009000;7;('3330092008003',)
201;3253306009000;24;('3329797626003',)
202;3253307001000;49;('3250948000000',)
203;3253307001200;37;('3283300000000',)
204;3253307001500;6;('3290022000000',)
205;3253307002700;21;('3253751009000',)
206;3253307003600;44;('3289564339008',)
207;3253307006000;30;('3320034000000',)
208;3253316009000;7;('3330092008003',)
209;3253325009000;39;('3330034000000',)
210;3253326009000;22;('3330105008003',)
211;3253327009000;14;('3251679020000',)
212;3253328001000;48;('3320162000000',)
213;3253328001200;31;('3280334006008',)
214;3253328001500;24;('3329797626003',)
215;3253328002700;29;('3329797710103',)
216;3253328003600;3;('3250003060000',)
217;3253328006000;3;('3250003060000',)
218;3253338009000;41;('3320075000000',)
219;3253359009000;42;('3289564219008',)
220;3253410009000;30;('3320034000000',)
221;3253415009000;36;('3320050000000',)
222;3253420009000;34;('3320047000000',)
223;3253421009000;34;('3320047000000',)
224;3253422009000;34;('3320047000000',)
225;3253423009000;35;('3253877009000',)
226;3253428009000;35;('3253877009000',)
227;3253429009000;24;('3329797626003',)
228;3253430009000;6;('3290022000000',)
229;3253435009000;44;('3289564339008',)
230;3253437009000;30;('3320034000000',)
231;3253438009000;24;('3329797626003',)
232;3253439009000;26;('3297853000000',)
233;3253440009000;35;('3253877009000',)
234;3253442009000;31;('3280334006008',)
235;3253444009000;29;('3329797710103',)
236;3253445009000;32;('3280073000000',)
237;3253446001000;5;('3290018000000',)
238;3253446001500;20;('3252681000000',)
239;3253446002600;21;('3253751009000',)
240;3253446003600;42;('3289564219008',)
241;3253446003700;35;('3253877009000',)
242;3253446007100;35;('3253877009000',)
243;3253482009000;6;('3290022000000',)
244;3253486009000;9;('3250300089000',)
245;3253494009000;6;('3290022000000',)
246;3253497009000;14;('3251679020000',)
247;3253498009000;31;('3280334006008',)
248;3253499009000;30;('3320034000000',)
249;3253538009000;30;('3320034000000',)
250;3253551010000;44;('3289564339008',)
251;3253553009000;35;('3253877009000',)
252;3253562020000;35;('3253877009000',)
253;3253569009000;5;('3290018000000',)
254;3253604009000;42;('3289564219008',)
255;3253637009000;39;('3330034000000',)
256;3253638009000;42;('3289564219008',)
257;3253655009000;21;('3253751009000',)
258;3253656009000;17;('3339315580203',)
259;3253657009000;25;('3280308005605',)
260;3253665009000;51;('3289564767108',)
261;3253666009000;44;('3289564339008',)
262;3253668009000;6;('3290022000000',)
263;3253669009000;25;('3280308005605',)
264;3253670009000;21;('3253751009000',)
265;3253672009000;1;('3251252000000',)
266;3253674009000;15;('3280018009000',)
267;3253675009000;6;('3290022000000',)
268;3253676009000;41;('3320075000000',)
269;3253677009000;35;('3253877009000',)
270;3253678009000;39;('3330034000000',)
271;3253679009000;50;('3280186000000',)
272;3253680009000;42;('3289564219008',)
273;3253682009000;42;('3289564219008',)
274;3253683009000;37;('3283300000000',)
275;3253686009000;44;('3289564339008',)
276;3253687009000;21;('3253751009000',)
277;3253688009000;17;('3339315580203',)
278;3253689009000;25;('3280308005605',)
279;3253698009000;44;('3289564339008',)
280;3253699009000;50;('3280186000000',)
281;3253700009000;3;('3250003060000',)
282;3253703009000;3;('3250003060000',)
283;3253708009000;30;('3320034000000',)
284;3253709009000;1;('3251252000000',)
285;3253710009000;21;('3253751009000',)
286;3253711009000;47;('3280171000000',)
287;3253717001000;7;('3330092008003',)
288;3253717001500;44;('3289564339008',)
289;3253717002600;51;('3289564767108',)
290;3253717003600;50;('3280186000000',)
291;3253717003700;24;('3329797626003',)
292;3253717007000;51;('3289564767108',)
293;3253730009000;42;('3289564219008',)
294;3253731009000;21;('3253751009000',)
295;3253734009000;16;('3251684000000',)
296;3253735009000;21;('3253751009000',)
297;3253743009000;48;('3320162000000',)
298;3253744009000;40;('3253907000000',)
299;3253747009000;26;('3297853000000',)
300;3253748009000;48;('3320162000000',)
301;3253750009000;25;('3280308005605',)
302;3253751009000;21;('3253751009000',)
303;3253752009000;25;('3280308005605',)
304;3253756009000;35;('3253877009000',)
305;3253757009000;21;('3253751009000',)
306;3253758009000;15;('3280018009000',)
307;3253759009000;50;('3280186000000',)
308;3253835009000;24;('3329797626003',)
309;3253836009000;35;('3253877009000',)
310;3253837009000;24;('3329797626003',)
311;3253838009000;24;('3329797626003',)
312;3253840009000;25;('3280308005605',)
313;3253842009000;42;('3289564219008',)
314;3253843009000;41;('3320075000000',)
315;3253844009000;21;('3253751009000',)
316;3253845009000;40;('3253907000000',)
317;3253846009000;29;('3329797710103',)
318;3253847009000;40;('3253907000000',)
319;3253848009000;39;('3330034000000',)
320;3253849009000;25;('3280308005605',)
321;3253850009000;23;('3339315600203',)
322;3253871009000;16;('3251684000000',)
323;3253873009000;25;('3280308005605',)
324;3253874009000;25;('3280308005605',)
325;3253875009000;25;('3280308005605',)
326;3253876009000;6;('3290022000000',)
327;3253877009000;35;('3253877009000',)
328;3253878009000;38;('3330141000000',)
329;3253880009000;1;('3251252000000',)
330;3253898000000;38;('3330141000000',)
331;3253899000000;34;('3320047000000',)
332;3253902000000;34;('3320047000000',)
333;3253903000000;34;('3320047000000',)
334;3253904000000;6;('3290022000000',)
335;3253905000000;6;('3290022000000',)
336;3253906000000;6;('3290022000000',)
337;3253907000000;40;('3253907000000',)
338;3253908000000;6;('3290022000000',)
339;3253911000000;1;('3251252000000',)
340;3253912000000;6;('3290022000000',)
341;3253913000000;3;('3250003060000',)
342;3253914000000;14;('3251679020000',)
343;3253915000000;6;('3290022000000',)
344;3253917000000;6;('3290022000000',)
345;3253918000000;45;('3339315049003',)
346;3253919000000;14;('3251679020000',)
347;3253921000000;3;('3250003060000',)
348;3253922000000;6;('3290022000000',)
349;3254000050000;6;('3290022000000',)
350;3254104019000;6;('3290022000000',)
351;3254108000000;40;('3253907000000',)
352;3254111000000;9;('3250300089000',)
353;3254125000000;9;('3250300089000',)
354;3254202020000;18;('3250607000000',)
355;3254205000000;9;('3250300089000',)
356;3255010010000;6;('3290022000000',)
357;3255513000000;6;('3290022000000',)
358;3255522000000;3;('3250003060000',)
359;3255539010000;6;('3290022000000',)
360;3255589000000;6;('3290022000000',)
361;3255655000000;6;('3290022000000',)
362;3255658000000;3;('3250003060000',)
363;3255680000000;6;('3290022000000',)
364;3255727000000;6;('3290022000000',)
365;3256012030000;3;('3250003060000',)
366;3256022050000;18;('3250607000000',)
367;3256102040000;6;('3290022000000',)
368;3256110020000;9;('3250300089000',)
369;3256136020000;6;('3290022000000',)
370;3256410000000;40;('3253907000000',)
371;3256411010000;3;('3250003060000',)
372;3256426000000;6;('3290022000000',)
373;3256453000000;28;('3280055000000',)
374;3256453010000;9;('3250300089000',)
375;3256457000000;11;('3330095008003',)
376;3256458010000;29;('3329797710103',)
377;3257002000000;6;('3290022000000',)
378;3257010030000;6;('3290022000000',)
379;3257520000000;6;('3290022000000',)
380;3257549010000;45;('3339315049003',)
381;3257950000000;25;('3280308005605',)
382;3258002030000;6;('3290022000000',)
383;3258109000000;25;('3280308005605',)
384;3258145000000;40;('3253907000000',)
385;3258165000000;35;('3253877009000',)
386;3258598000000;6;('3290022000000',)
387;3258601000000;6;('3290022000000',)
388;3258605020000;3;('3250003060000',)
389;3258752010000;6;('3290022000000',)
390;3258780000000;6;('3290022000000',)
391;3258785000000;47;('3280171000000',)
392;3258787010000;6;('3290022000000',)
393;3258789010000;3;('3250003060000',)
394;3258792000000;18;('3250607000000',)
395;3258806000000;6;('3290022000000',)
396;3258811030000;14;('3251679020000',)
397;3258812020000;3;('3250003060000',)
398;3258814030000;6;('3290022000000',)
399;3258819010000;6;('3290022000000',)
400;3259018010000;6;('3290022000000',)
401;3280000009000;6;('3290022000000',)
402;3280001009000;18;('3250607000000',)
403;3280002009000;12;('3280006009000',)
404;3280003009000;12;('3280006009000',)
405;3280004009000;12;('3280006009000',)
406;3280005009000;12;('3280006009000',)
407;3280006009000;12;('3280006009000',)
408;3280007009000;7;('3330092008003',)
409;3280008009000;29;('3329797710103',)
410;3280009009000;47;('3280171000000',)
411;3280010009000;15;('3280018009000',)
412;3280012009000;29;('3329797710103',)
413;3280013009000;28;('3280055000000',)
414;3280015000000;44;('3289564339008',)
415;3280016000000;34;('3320047000000',)
416;3280017009000;15;('3280018009000',)
417;3280018009000;15;('3280018009000',)
418;3280019009000;15;('3280018009000',)
419;3280021009000;15;('3280018009000',)
420;3280022009000;15;('3280018009000',)
421;3280023009000;50;('3280186000000',)
422;3280024009000;15;('3280018009000',)
423;3280025009000;15;('3280018009000',)
424;3280026009000;15;('3280018009000',)
425;3280027009000;31;('3280334006008',)
426;3280028009000;2;('3339315340003',)
427;3280029009000;52;('3320229007003',)
428;3280031009000;11;('3330095008003',)
429;3280032009000;15;('3280018009000',)
430;3280033009000;28;('3280055000000',)
431;3280036000000;47;('3280171000000',)
432;3280038000000;25;('3280308005605',)
433;3280041000000;28;('3280055000000',)
434;3280047000000;45;('3339315049003',)
435;3280051000000;28;('3280055000000',)
436;3280052000000;26;('3297853000000',)
437;3280053000000;17;('3339315580203',)
438;3280054000000;28;('3280055000000',)
439;3280055000000;28;('3280055000000',)
440;3280056000000;47;('3280171000000',)
441;3280057000000;28;('3280055000000',)
442;3280064000000;32;('3280073000000',)
443;3280065000000;35;('3253877009000',)
444;3280066000000;43;('3280145000000',)
445;3280067000000;35;('3253877009000',)
446;3280069000000;52;('3320229007003',)
447;3280070000000;28;('3280055000000',)
448;3280071000000;28;('3280055000000',)
449;3280072000000;28;('3280055000000',)
450;3280073000000;32;('3280073000000',)
451;3280080000000;32;('3280073000000',)
452;3280081000000;32;('3280073000000',)
453;3280082000000;32;('3280073000000',)
454;3280083000000;32;('3280073000000',)
455;3280084000000;41;('3320075000000',)
456;3280085000000;25;('3280308005605',)
457;3280086000000;51;('3289564767108',)
458;3280087000000;51;('3289564767108',)
459;3280088000000;34;('3320047000000',)
460;3280093000000;41;('3320075000000',)
461;3280094000000;19;('3339315587203',)
462;3280095000000;30;('3320034000000',)
463;3280096000000;34;('3320047000000',)
464;3280097000000;25;('3280308005605',)
465;3280102000000;51;('3289564767108',)
466;3280103000000;44;('3289564339008',)
467;3280104000000;35;('3253877009000',)
468;3280105000000;24;('3329797626003',)
469;3280106000000;24;('3329797626003',)
470;3280107000000;36;('3320050000000',)
471;3280108000000;36;('3320050000000',)
472;3280111000000;30;('3320034000000',)
473;3280119000000;40;('3253907000000',)
474;3280120000000;36;('3320050000000',)
475;3280121000000;28;('3280055000000',)
476;3280122000000;28;('3280055000000',)
477;3280123000000;22;('3330105008003',)
478;3280124000000;14;('3251679020000',)
479;3280141000000;4;('3280261007005',)
480;3280142000000;47;('3280171000000',)
481;3280143000000;41;('3320075000000',)
482;3280144000000;12;('3280006009000',)
483;3280145000000;43;('3280145000000',)
484;3280146000000;42;('3289564219008',)
485;3280147000000;42;('3289564219008',)
486;3280148000000;42;('3289564219008',)
487;3280159000000;4;('3280261007005',)
488;3280160000000;41;('3320075000000',)
489;3280165000000;4;('3280261007005',)
490;3280166000000;4;('3280261007005',)
491;3280167000000;4;('3280261007005',)
492;3280168000000;52;('3320229007003',)
493;3280169000000;43;('3280145000000',)
494;3280170000000;4;('3280261007005',)
495;3280171000000;47;('3280171000000',)
496;3280173000000;50;('3280186000000',)
497;3280174000000;4;('3280261007005',)
498;3280175000000;50;('3280186000000',)
499;3280183000000;50;('3280186000000',)
500;3280185000000;43;('3280145000000',)
501;3280186000000;50;('3280186000000',)
502;3280188000000;50;('3280186000000',)
503;3280189000000;50;('3280186000000',)
504;3280191000000;50;('3280186000000',)
505;3280243000000;50;('3280186000000',)
506;3280260002605;41;('3320075000000',)
507;3280260005605;41;('3320075000000',)
508;3280260006005;41;('3320075000000',)
509;3280260007605;4;('3280261007005',)
510;3280260007905;11;('3330095008003',)
511;3280261001505;52;('3320229007003',)
512;3280261003605;4;('3280261007005',)
513;3280261005605;4;('3280261007005',)
514;3280261006005;4;('3280261007005',)
515;3280261007005;4;('3280261007005',)
516;3280262002605;4;('3280261007005',)
517;3280262003605;4;('3280261007005',)
518;3280262005605;12;('3280006009000',)
519;3280262007605;42;('3289564219008',)
520;3280262007905;12;('3280006009000',)
521;3280263001505;4;('3280261007005',)
522;3280263004405;4;('3280261007005',)
523;3280263006005;4;('3280261007005',)
524;3280263007605;24;('3329797626003',)
525;3280263007905;41;('3320075000000',)
526;3280272010008;3;('3250003060000',)
527;3280272013600;28;('3280055000000',)
528;3280272014400;6;('3290022000000',)
529;3280272015600;25;('3280308005605',)
530;3280272016000;3;('3250003060000',)
531;3280272017100;6;('3290022000000',)
532;3280274001505;31;('3280334006008',)
533;3280274003705;16;('3251684000000',)
534;3280274005605;42;('3289564219008',)
535;3280274006005;31;('3280334006008',)
536;3280274007605;42;('3289564219008',)
537;3280276010008;38;('3330141000000',)
538;3280276013600;49;('3250948000000',)
539;3280276014400;28;('3280055000000',)
540;3280276015600;13;('3280276015600',)
541;3280276016000;5;('3290018000000',)
542;3280276017100;28;('3280055000000',)
543;3280277010008;34;('3320047000000',)
544;3280278010008;24;('3329797626003',)
545;3280279010008;30;('3320034000000',)
546;3280280010008;24;('3329797626003',)
547;3280297005605;34;('3320047000000',)
548;3280297006005;36;('3320050000000',)
549;3280297007005;32;('3280073000000',)
550;3280306004205;30;('3320034000000',)
551;3280306005605;1;('3251252000000',)
552;3280306006005;36;('3320050000000',)
553;3280306006105;36;('3320050000000',)
554;3280306007605;28;('3280055000000',)
555;3280307005605;30;('3320034000000',)
556;3280307006005;28;('3280055000000',)
557;3280307006105;32;('3280073000000',)
558;3280307007505;32;('3280073000000',)
559;3280307007605;33;('3339315655603',)
560;3280308004205;25;('3280308005605',)
561;3280308005605;25;('3280308005605',)
562;3280308006005;25;('3280308005605',)
563;3280308006105;25;('3280308005605',)
564;3280308007605;25;('3280308005605',)
565;3280330009008;31;('3280334006008',)
566;3280333004408;31;('3280334006008',)
567;3280333005608;31;('3280334006008',)
568;3280333006008;31;('3280334006008',)
569;3280333007108;2;('3339315340003',)
570;3280333007208;31;('3280334006008',)
571;3280334005608;31;('3280334006008',)
572;3280334006008;31;('3280334006008',)
573;3280334007108;37;('3283300000000',)
574;3280335005608;31;('3280334006008',)
575;3280335006008;52;('3320229007003',)
576;3280335007108;52;('3320229007003',)
577;3280335007208;52;('3320229007003',)
578;3280336005608;52;('3320229007003',)
579;3280336006008;18;('3250607000000',)
580;3280336007108;31;('3280334006008',)
581;3280337005608;3;('3250003060000',)
582;3280337006008;45;('3339315049003',)
583;3280337007208;42;('3289564219008',)
584;3280338005608;24;('3329797626003',)
585;3280338006008;24;('3329797626003',)
586;3280338007108;43;('3280145000000',)
587;3280898009000;21;('3253751009000',)
588;3281419009000;15;('3280018009000',)
589;3281864009000;48;('3320162000000',)
590;3283300000000;37;('3283300000000',)
591;3283560019000;37;('3283300000000',)
592;3286124000000;48;('3320162000000',)
593;3286144029000;42;('3289564219008',)
594;3286145029000;51;('3289564767108',)
595;3286150009000;25;('3280308005605',)
596;3286157009000;50;('3280186000000',)
597;3286166009000;51;('3289564767108',)
598;3286170009000;44;('3289564339008',)
599;3287835000000;44;('3289564339008',)
600;3287846000000;26;('3297853000000',)
601;3287849000000;44;('3289564339008',)
602;3287850000000;12;('3280006009000',)
603;3287858000000;44;('3289564339008',)
604;3289564129008;42;('3289564219008',)
605;3289564159008;50;('3280186000000',)
606;3289564219008;42;('3289564219008',)
607;3289564239008;50;('3280186000000',)
608;3289564249008;30;('3320034000000',)
609;3289564319008;44;('3289564339008',)
610;3289564329008;51;('3289564767108',)
611;3289564339008;44;('3289564339008',)
612;3289564349008;51;('3289564767108',)
613;3289564733608;38;('3330141000000',)
614;3289564735608;30;('3320034000000',)
615;3289564737108;10;('32D0037040002',)
616;3289564737208;28;('3280055000000',)
617;3289564743608;35;('3253877009000',)
618;3289564745608;35;('3253877009000',)
619;3289564746008;35;('3253877009000',)
620;3289564747108;35;('3253877009000',)
621;3289564747208;24;('3329797626003',)
622;3289564751508;35;('3253877009000',)
623;3289564753608;44;('3289564339008',)
624;3289564755608;35;('3253877009000',)
625;3289564756008;24;('3329797626003',)
626;3289564757108;35;('3253877009000',)
627;3289564763608;24;('3329797626003',)
628;3289564765608;44;('3289564339008',)
629;3289564766008;51;('3289564767108',)
630;3289564767108;51;('3289564767108',)
631;3289564767208;51;('3289564767108',)
632;3290000009000;51;('3289564767108',)
633;3290001009000;51;('3289564767108',)
634;3290002009000;51;('3289564767108',)
635;3290003009000;15;('3280018009000',)
636;3290004000000;30;('3320034000000',)
637;3290005000000;44;('3289564339008',)
638;3290006000000;30;('3320034000000',)
639;3290008000000;15;('3280018009000',)
640;3290009000000;15;('3280018009000',)
641;3290010000000;30;('3320034000000',)
642;3290011000000;24;('3329797626003',)
643;3290012000000;15;('3280018009000',)
644;3290013000000;15;('3280018009000',)
645;3290015000000;15;('3280018009000',)
646;3290016000000;50;('3280186000000',)
647;3290017000000;48;('3320162000000',)
648;3290018000000;5;('3290018000000',)
649;3290022000000;6;('3290022000000',)
650;3290023000000;49;('3250948000000',)
651;3290024000000;5;('3290018000000',)
652;3290029000005;28;('3280055000000',)
653;3290030000005;5;('3290018000000',)
654;3290031000105;3;('3250003060000',)
655;3290031001505;38;('3330141000000',)
656;3290031003605;9;('3250300089000',)
657;3290032001505;11;('3330095008003',)
658;3290032004205;10;('32D0037040002',)
659;3290032005605;5;('3290018000000',)
660;3290032006005;49;('3250948000000',)
661;3290032007005;6;('3290022000000',)
662;3290033005605;5;('3290018000000',)
663;3290033006005;28;('3280055000000',)
664;3290033007605;14;('3251679020000',)
665;3290034004205;8;('32D0000009001',)
666;3290034005605;40;('3253907000000',)
667;3290034006005;28;('3280055000000',)
668;3290034007605;11;('3330095008003',)
669;3290034007905;24;('3329797626003',)
670;3290035001005;5;('3290018000000',)
671;3290035003705;19;('3339315587203',)
672;3290035005605;30;('3320034000000',)
673;3290035006005;25;('3280308005605',)
674;3290035007005;33;('3339315655603',)
675;3290036001505;40;('3253907000000',)
676;3290036003805;11;('3330095008003',)
677;3290036004205;25;('3280308005605',)
678;3290036007605;14;('3251679020000',)
679;3290036007905;22;('3330105008003',)
680;3290037001505;3;('3250003060000',)
681;3290037003605;14;('3251679020000',)
682;3290037006005;37;('3283300000000',)
683;3290038005605;42;('3289564219008',)
684;3290038006005;49;('3250948000000',)
685;3290038007005;26;('3297853000000',)
686;3290039003605;42;('3289564219008',)
687;3290039006005;26;('3297853000000',)
688;3290039007005;26;('3297853000000',)
689;3297852000000;35;('3253877009000',)
690;3297853000000;26;('3297853000000',)
691;32A0062009008;18;('3250607000000',)
692;32A0063009008;37;('3283300000000',)
693;32A0064009008;37;('3283300000000',)
694;32A0065009008;6;('3290022000000',)
695;32A0066009008;45;('3339315049003',)
696;32A0067009008;10;('32D0037040002',)
697;32A0068009008;6;('3290022000000',)
698;32A0069009008;45;('3339315049003',)
699;32A0070000008;40;('3253907000000',)
700;32A0070004400;10;('32D0037040002',)
701;32A0070005600;47;('3280171000000',)
702;32A0070006000;37;('3283300000000',)
703;32A0070007100;9;('3250300089000',)
704;32A0070007200;37;('3283300000000',)
705;32A7853019008;8;('32D0000009001',)
706;32A7853029008;18;('3250607000000',)
707;32A7853039008;45;('3339315049003',)
708;32A7853049008;45;('3339315049003',)
709;32A7853059008;6;('3290022000000',)
710;32A7853069008;18;('3250607000000',)
711;32A7853079008;9;('3250300089000',)
712;32A7853089008;37;('3283300000000',)
713;32A7853099008;44;('3289564339008',)
714;32A7853109008;15;('3280018009000',)
715;32A7853119008;42;('3289564219008',)
716;32A7853120003;16;('3251684000000',)
717;32A7853130007;15;('3280018009000',)
718;32A7853140007;44;('3289564339008',)
719;32A7853150007;49;('3250948000000',)
720;32A7853169008;44;('3289564339008',)
721;32A7853170008;50;('3280186000000',)
722;32A7853180008;15;('3280018009000',)
723;32A7853260108;29;('3329797710103',)
724;32A7853261508;22;('3330105008003',)
725;32A7853262608;29;('3329797710103',)
726;32A7853263608;29;('3329797710103',)
727;32A7853266008;8;('32D0000009001',)
728;32A7853273508;10;('32D0037040002',)
729;32A7853274408;10;('32D0037040002',)
730;32A7853276008;29;('3329797710103',)
731;32A7853277108;29;('3329797710103',)
