;Product;Cluster;Centroid
0;GBA001BND060FS;2;('GBF042BND120FR',)
1;GBA001BND060SS;6;('GWG029BND125FS',)
2;GBA001BND160FS;5;('TBG004BND180BV',)
3;GBA001BND250FS;9;('GWC012NTA250FS',)
4;GBA001BNR250FS;1;('GWW008BND120DM',)
5;GBA001CAR070FS;12;('GLO002NEU250FS',)
6;GBA001CAR125FS;5;('TBG004BND180BV',)
7;GBA001CAR200FS;5;('TBG004BND180BV',)
8;GBA001CQT060SS;4;('GWG026BND090FS',)
9;GBA001CQT125FS;8;('GBA001PAM070FP',)
10;GBA001DLZ080FS;13;('GCO002BND080FS',)
11;GBA001FTG100FS;6;('GWG029BND125FS',)
12;GBA001JLG100FS;10;('GCO002PAM200FS',)
13;GBA001JLG200FS;8;('GBA001PAM070FP',)
14;GBA001NEU250FS;2;('GBF042BND120FR',)
15;GBA001NTA125FS;7;('TCW002BND200FR',)
16;GBA001NTA200FS;8;('GBA001PAM070FP',)
17;GBA001PAM070FP;8;('GBA001PAM070FP',)
18;GBA001PAM200FS;8;('GBA001PAM070FP',)
19;GBA001PQC070FS;7;('TCW002BND200FR',)
20;GBA001PQC125FS;10;('GCO002PAM200FS',)
21;GBA001RTB150FP;8;('GBA001PAM070FP',)
22;GBA001SGM100FS;10;('GCO002PAM200FS',)
23;GBA001SLX080FS;2;('GBF042BND120FR',)
24;GBA001SPV090FP;6;('GWG029BND125FS',)
25;GBA001SPV200FS;5;('TBG004BND180BV',)
26;GBA001VLR125FS;12;('GLO002NEU250FS',)
27;GBA003CQT100FS;6;('GWG029BND125FS',)
28;GBA003ESB100FS;4;('GWG026BND090FS',)
29;GBA003PAM125FS;4;('GWG026BND090FS',)
30;GBA005BND080FS;4;('GWG026BND090FS',)
31;GBE001FTG400FS;5;('TBG004BND180BV',)
32;GBE001PQC500FS;5;('TBG004BND180BV',)
33;GBE004CQT400FS;6;('GWG029BND125FS',)
34;GBF006BND125FR;6;('GWG029BND125FS',)
35;GBF008BND265FR;11;('GWT025CQT150FP',)
36;GBF039BND125FR;6;('GWG029BND125FS',)
37;GBF042BND120FR;2;('GBF042BND120FR',)
38;GBF043BND115FR;2;('GBF042BND120FR',)
39;GBF046BND115FR;2;('GBF042BND120FR',)
40;GBF047BND115FR;2;('GBF042BND120FR',)
41;GCE003BNR2K5FS;8;('GBA001PAM070FP',)
42;GCE003BNR5K0FS;11;('GWT025CQT150FP',)
43;GCH002BNR2K0FS;4;('GWG026BND090FS',)
44;GCH004BND150DM;12;('GLO002NEU250FS',)
45;GCH004ESB200FS;2;('GBF042BND120FR',)
46;GCH006BND200FS;7;('TCW002BND200FR',)
47;GCH006BNR1K2FS;10;('GCO002PAM200FS',)
48;GCH006BRN200FS;11;('GWT025CQT150FP',)
49;GCH006CAR250FP;6;('GWG029BND125FS',)
50;GCH006CQT200FS;13;('GCO002BND080FS',)
51;GCH006DCO200FS;13;('GCO002BND080FS',)
52;GCH006DLZ200FS;7;('TCW002BND200FR',)
53;GCH006JLG200FP;10;('GCO002PAM200FS',)
54;GCH006NEU200FS;13;('GCO002BND080FS',)
55;GCH006PQC200FS;13;('GCO002BND080FS',)
56;GCH006RTB200FP;2;('GBF042BND120FR',)
57;GCH006SLX200FS;5;('TBG004BND180BV',)
58;GCH006VLR200FS;4;('GWG026BND090FS',)
59;GCO002BND060SS;13;('GCO002BND080FS',)
60;GCO002BND080FS;13;('GCO002BND080FS',)
61;GCO002BND100FS;13;('GCO002BND080FS',)
62;GCO002BND160FS;7;('TCW002BND200FR',)
63;GCO002BND250FS;10;('GCO002PAM200FS',)
64;GCO002BNG080FS;6;('GWG029BND125FS',)
65;GCO002BNR250FS;11;('GWT025CQT150FP',)
66;GCO002BNR300FS;1;('GWW008BND120DM',)
67;GCO002BRN100FP;13;('GCO002BND080FS',)
68;GCO002CAE090FS;7;('TCW002BND200FR',)
69;GCO002CAR080FS;12;('GLO002NEU250FS',)
70;GCO002CAR125FS;1;('GWW008BND120DM',)
71;GCO002CAR200FS;3;('GTR001NEU2K0BC',)
72;GCO002CQT060SS;10;('GCO002PAM200FS',)
73;GCO002CQT125FS;10;('GCO002PAM200FS',)
74;GCO002DCO100FS;13;('GCO002BND080FS',)
75;GCO002DLZ080FS;7;('TCW002BND200FR',)
76;GCO002FTG100FS;13;('GCO002BND080FS',)
77;GCO002JLG100FS;13;('GCO002BND080FS',)
78;GCO002JLG200FS;10;('GCO002PAM200FS',)
79;GCO002MCD200FS;9;('GWC012NTA250FS',)
80;GCO002NEU080FS;6;('GWG029BND125FS',)
81;GCO002NEU250FS;12;('GLO002NEU250FS',)
82;GCO002NEU300FS;2;('GBF042BND120FR',)
83;GCO002NTA100FS;7;('TCW002BND200FR',)
84;GCO002NTA200FS;2;('GBF042BND120FR',)
85;GCO002PAM080FP;8;('GBA001PAM070FP',)
86;GCO002PAM200FS;10;('GCO002PAM200FS',)
87;GCO002PQC070FS;7;('TCW002BND200FR',)
88;GCO002PQC125FS;7;('TCW002BND200FR',)
89;GCO002SCV150FS;2;('GBF042BND120FR',)
90;GCO002SGM100FS;6;('GWG029BND125FS',)
91;GCO002SLX080FS;2;('GBF042BND120FR',)
92;GCO002SLX150FS;13;('GCO002BND080FS',)
93;GCO002SPV100FP;11;('GWT025CQT150FP',)
94;GCO002VLR125FS;12;('GLO002NEU250FS',)
95;GCO003CQT080FS;6;('GWG029BND125FS',)
96;GCO003ESB100FS;2;('GBF042BND120FR',)
97;GCO003PAM125FS;4;('GWG026BND090FS',)
98;GCO003RTB125FP;10;('GCO002PAM200FS',)
99;GCO005BND090FS;13;('GCO002BND080FS',)
100;GEP004ESE150FP;8;('GBA001PAM070FP',)
101;GEP004NEU080FS;11;('GWT025CQT150FP',)
102;GEP004NEU125FP;2;('GBF042BND120FR',)
103;GEP004PQC150FP;2;('GBF042BND120FR',)
104;GEP004RTB150FP;6;('GWG029BND125FS',)
105;GEP005BND250FS;6;('GWG029BND125FS',)
106;GEP005CQT400FS;6;('GWG029BND125FS',)
107;GEP006BND400FS;11;('GWT025CQT150FP',)
108;GEP006BRN500FS;4;('GWG026BND090FS',)
109;GEP006DCO500FS;6;('GWG029BND125FS',)
110;GEP006FTG400FS;5;('TBG004BND180BV',)
111;GEP006PQC500FS;13;('GCO002BND080FS',)
112;GEP006SGM500FS;6;('GWG029BND125FS',)
113;GEP007BND370FS;1;('GWW008BND120DM',)
114;GKC002ESE200FP;10;('GCO002PAM200FS',)
115;GKC002JLG200FP;8;('GBA001PAM070FP',)
116;GKC002SPV140FP;1;('GWW008BND120DM',)
117;GKC003ESE100FP;10;('GCO002PAM200FS',)
118;GKC004NEU100FS;5;('TBG004BND180BV',)
119;GKC005ESB100FS;3;('GTR001NEU2K0BC',)
120;GKF001DCO500FS;6;('GWG029BND125FS',)
121;GKG002BNR1K0FS;5;('TBG004BND180BV',)
122;GKP001SPV200FS;12;('GLO002NEU250FS',)
123;GKP002BNR1K0FS;6;('GWG029BND125FS',)
124;GKP004ESB100FS;3;('GTR001NEU2K0BC',)
125;GKS001DCO500FS;6;('GWG029BND125FS',)
126;GLA001BND150FS;4;('GWG026BND090FS',)
127;GLA001CQT150FS;11;('GWT025CQT150FP',)
128;GLA001ESE200FS;6;('GWG029BND125FS',)
129;GLA001JLG200FS;13;('GCO002BND080FS',)
130;GLA001PAM150FS;1;('GWW008BND120DM',)
131;GLA001PQC160FS;10;('GCO002PAM200FS',)
132;GLA001SPV150FS;11;('GWT025CQT150FP',)
133;GLA006BND100FS;11;('GWT025CQT150FP',)
134;GLI002BND100FS;11;('GWT025CQT150FP',)
135;GLI002BND200FS;4;('GWG026BND090FS',)
136;GLI002BNR1K0FS;4;('GWG026BND090FS',)
137;GLI002BNR400FS;2;('GBF042BND120FR',)
